Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Bank credit to bank deposits (%),GFDD.SI.04,"Iran, Islamic Rep.",IRN,..,124.8494,99.20448,102.7077,103.9343,98.91793,97.30621,93.25596,93.69907,89.48358,91.55034,87.64671,87.13832,93.85976,82.65021,89.49767,86.55087,80.77157,..,74.61473,72.99409,64.37401,53.76094,55.26661,51.67916,..,50.61701,47.80512,43.15792,44.46682,52.29645,56.90173,61.2616,61.99218,57.97253,53.14874,49.417,50.58358,51.73005,56.97059,80.16896,80.57968,83.56478,89.48941,96.92474,98.08327,100.0932,104.6785,111.2112,99.71566,103.6139,111.1416,96.97655,90.5735,84.09402,76.22752,75.49957,..,..,..,..,..
Bank credit to bank deposits (%),GFDD.SI.04,Iraq,IRQ,86.94915,97.39413,92.25146,96.2908,101.1782,..,..,..,129.3507,120.1182,132.0914,121.4428,111.9146,93.39556,83.81937,66.37786,64.25391,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.224021,21.20752,27.13417,21.27095,23.15704,19.77532,23.62582,25.59872,32.32316,31.88433,31.98173,38.93469,41.12613,40.42444,42.14687,43.71161,48.02835,49.905
Bank credit to bank deposits (%),GFDD.SI.04,Ireland,IRL,61.51122,59.58848,59.74779,61.32371,70.02283,66.89745,64.50973,61.39839,62.44012,60.85196,59.44831,67.75889,78.61333,74.11881,69.83824,67.63396,71.50812,79.29798,81.6247,83.6282,79.63715,80.31881,102.7597,109.3369,107.1263,105.2062,115.52,108.5087,116.5629,129.2644,122.8806,113.5702,114.3251,93.9158,95.30703,106.6094,106.5943,115.6712,120.285,..,..,104.3365,112.2824,119.9911,142.3225,160.6513,157.2572,163.9162,166.9835,153.8825,130.5163,120.0895,119.094,104.8652,93.27333,74.22565,64.37567,61.71972,61.45213,51.6515,42.88333,38.23834
Bank credit to bank deposits (%),GFDD.SI.04,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bank credit to bank deposits (%),GFDD.SI.04,Israel,ISR,63.63636,68.8,57.89474,59.64125,66.42336,67.28972,72.75133,65.12605,63.88415,65.60693,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,102.0776,95.85678,96.09319,94.26443,93.76004,97.74392,100.8433,101.435,99.34081,99.46341,101.0398,99.87119,107.8829,107.1039,102.2222,104.7652,99.85616,101.7265,95.82839,91.72404,91.31953,87.17706,85.95698,89.1631,86.61713,73.30678,70.74023
Bank credit to bank deposits (%),GFDD.SI.04,Italy,ITA,..,..,..,113.7629,108.2361,102.1618,102.5099,104.3445,103.0983,105.5132,102.427,99.36744,99.09247,98.16007,105.8212,97.56704,95.90999,90.91634,81.28852,78.77249,82.11606,86.02106,80.5088,79.67821,83.39623,83.62553,85.10777,87.89288,93.00634,95.5131,99.506,103.7261,110.0172,104.8806,105.7369,108.7002,109.475,125.6687,137.248,..,..,119.3532,114.8951,114.3417,119.3775,122.9195,129.9909,121.0024,119.6055,115.4186,128.1468,134.2469,126.7309,119.9466,114.0741,110.0577,104.5266,97.28606,91.72608,85.62107,79.8727,75.41866
Bank credit to bank deposits (%),GFDD.SI.04,Jamaica,JAM,90.76212,114.3045,77.71535,63.17957,78.08527,88.08039,80.52412,79.2412,72.41235,85.20319,84.03488,79.06357,91.07026,93.62057,87.61858,90.44192,83.49217,67.79914,65.00049,66.49057,62.35213,64.95809,68.77924,68.19617,65.90273,55.33888,53.4997,61.89303,62.179,76.47279,73.75204,72.30479,51.37348,58.56436,54.56062,59.40314,59.60728,53.54918,69.02214,70.38022,74.55641,30.72786,33.77915,43.91656,47.03613,51.90305,56.52401,64.79937,76.56666,70.29478,66.685,69.79723,73.22504,72.23113,71.8839,70.06274,70.11076,85.73193,87.91679,94.34785,87.65456,84.60086
Bank credit to bank deposits (%),GFDD.SI.04,Japan,JPN,128.6082,136.4248,119.9144,120.6707,118.6742,115.802,115.9427,117.1831,115.9088,115.0048,106.2505,103.5472,102.8574,104.2291,104.4559,100.671,98.05059,94.19891,90.29308,88.74632,88.40373,86.44092,86.34812,85.91444,86.12,86.45352,86.62228,90.87867,93.57818,94.07008,96.10896,96.05972,97.08352,94.4143,92.48228,90.32101,88.92612,90.5177,89.93343,86.19161,83.53844,59.65083,54.65796,52.0809,50.55994,52.26429,52.57343,52.18351,52.4934,50.84319,49.7477,47.58101,47.50429,47.84449,47.33924,46.99934,46.79572,47.32147,46.866,47.17262,46.54947,45.92572
Bank credit to bank deposits (%),GFDD.SI.04,Jordan,JOR,..,..,84.54166,90.01086,91.29395,83.81321,81.77461,86.90437,85.31258,91.79761,93.99974,87.04024,74.10117,76.55502,77.917,78.09561,83.19088,71.55461,83.28277,92.45859,88.55993,91.12582,91.67095,91.64069,93.3476,89.61971,86.99747,78.74561,80.61367,75.82892,82.23685,61.33794,64.23994,73.9268,81.31389,87.41769,89.72941,87.37142,88.26182,84.44339,79.45263,82.10062,76.40091,68.33337,69.70876,75.64848,82.08208,83.52668,83.32655,75.42496,72.59222,73.25008,76.16653,75.42702,72.40725,70.1322,74.2711,79.77866,84.11643,83.83067,87.20145,84.77141
Bank credit to bank deposits (%),GFDD.SI.04,Kazakhstan,KAZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,255.8555,339.7185,112.6044,100.7089,107.2371,129.7801,91.44701,100.9019,121.9575,124.5523,138.2047,136.3226,165.5147,159.824,197.9487,173.7415,144.4213,126.9537,126.9571,131.4573,127.5552,119.5883,90.30184,81.25954,85.99556,83.82745,83.94308,74.17669,76.73489
Bank credit to bank deposits (%),GFDD.SI.04,Kenya,KEN,..,80.6713,80.52805,93.46195,102.0899,80.87387,70.5922,79.01538,68.34888,64.67094,67.87979,79.43253,78.11552,77.86526,88.29372,78.78727,74.14199,65.38303,75.93753,74.27074,86.99744,85.45627,81.8855,82.71503,80.30667,84.03249,76.93135,75.40882,79.62278,78.6015,77.40809,78.56838,76.46098,62.96727,63.66724,71.78059,70.36896,74.26782,78.57549,88.16123,86.50878,81.43311,78.02983,73.29735,78.87955,76.41012,74.68518,72.59649,78.20712,75.79092,75.26713,82.62142,79.5682,84.59068,89.42282,93.44667,96.28916,91.30845,86.12044,86.81724,84.22851,86.06927
Bank credit to bank deposits (%),GFDD.SI.04,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bank credit to bank deposits (%),GFDD.SI.04,"Korea, Dem. Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bank credit to bank deposits (%),GFDD.SI.04,"Korea, Rep.",KOR,91.55991,150.6499,136.4503,149.5291,158.124,124.8367,100.1056,112.3792,120.9864,116.7601,118.7159,127.2079,115.2636,112.1484,136.8341,132.2492,124.0417,110.8247,123.6597,136.9835,148.2773,145.882,143.8784,146.9517,155.3392,158.05,152.1324,145.622,134.4427,141.0715,152.1042,149.9282,145.9778,144.0763,144.6049,144.7047,147.8228,156.4387,130.3366,123.8116,115.6931,115.9894,125.8964,128.2915,131.0283,136.635,149.9567,168.4629,166.8223,152.7186,138.8289,134.1449,130.1511,108.8964,108.3421,106.2019,106.3973,108.5161,108.4205,107.8417,107.7703,106.9277
Bank credit to bank deposits (%),GFDD.SI.04,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,89.34492,91.41375,84.66183,88.41206,86.62685,82.19176,83.6788,85.70199,85.83907,91.23045,93.75957,89.69802,85.00175,86.13327
Bank credit to bank deposits (%),GFDD.SI.04,Kuwait,KWT,..,..,..,..,..,40.42437,33.02682,35.9346,39.56983,40.32258,42.69698,39.87513,40.252,53.22442,58.33472,63.44059,84.49129,86.15462,87.0362,102.0276,100.8748,97.5034,106.5734,95.80956,96.04938,99.44775,101.9502,105.5584,99.75275,95.14594,..,15.01678,18.18326,20.54028,26.64748,34.49237,45.45468,59.47433,66.61672,69.31625,67.79362,68.80036,73.45901,85.63486,88.51533,96.07516,98.87859,109.3276,112.6064,99.97463,99.59171,96.7159,95.56458,94.43761,96.3899,102.7714,101.8668,102.0711,102.9135,..,..,..
Bank credit to bank deposits (%),GFDD.SI.04,Kyrgyz Republic,KGZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,241.1472,262.3152,68.15606,84.92792,80.45856,81.29566,86.38906,74.52335,73.38795,79.85289,96.5457,91.57431,129.529,136.3952,103.8778,100.9698,101.1761,93.89228,94.16377,115.2389,108.5122,103.0256,103.5833,111.0037,112.5994,105.1362,87.30995
Bank credit to bank deposits (%),GFDD.SI.04,Lao PDR,LAO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.253363,16.65536,66.00531,68.46297,67.92617,72.22057,78.28851,70.20787,70.13357,57.39779,49.68191,49.22921,55.28463,40.27269,34.35982,34.06947,43.74188,34.22292,33.43569,48.75454,70.83099,71.10194,..,..,..,..,..,..,..,..,..,..,..
Bank credit to bank deposits (%),GFDD.SI.04,Latvia,LVA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.63127,57.04958,69.40612,94.31692,101.8956,103.0205,125.7507,138.9584,150.3214,165.2079,189.0113,210.2129,239.0115,278.4113,..,212.5217,204.4909,175.6626,145.4915,129.5142,116.2017,107.1435,99.17975,87.97295,79.89077,67.32635,62.84222
Bank credit to bank deposits (%),GFDD.SI.04,Lebanon,LBN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.89008,38.67338,44.39237,39.32777,43.79885,40.93139,41.74061,47.32692,46.12683,46.39069,48.11672,48.48143,46.74689,43.31482,41.34583,36.95613,35.18531,30.43157,29.84656,30.76751,31.77978,30.63251,34.17138,36.23569,37.50385,38.52653,39.75257,40.12846,39.70905,40.57735,..,..,..,..
Bank credit to bank deposits (%),GFDD.SI.04,Lesotho,LSO,..,..,..,..,..,..,..,..,..,..,..,..,..,27.82383,33.88647,22.56359,22.35869,19.28162,19.1393,22.11731,21.23939,30.03066,29.77007,25.23418,30.32169,31.81486,29.02641,33.31742,34.80803,37.23876,42.41966,48.04348,51.00505,55.07079,69.75723,62.49738,52.89713,67.96418,50.66733,52.55505,54.20945,53.2486,55.21177,23.31671,25.07584,34.47076,29.17671,32.38941,33.10565,36.21721,36.96106,44.57293,58.74569,58.51922,63.21992,59.81233,64.55289,55.17945,54.56136,65.99613,56.75465,58.21643
Bank credit to bank deposits (%),GFDD.SI.04,Liberia,LBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,51.397,68.83875,60.7481,58.40119,52.89291,46.37423,48.45147,50.46382,49.14341,47.33668,50.9207,48.95943,54.9426,61.46859,66.48914,68.82658,72.53671,102.6542,100.2511,88.21487,77.18568,..
Bank credit to bank deposits (%),GFDD.SI.04,Libya,LBY,..,..,..,61.62253,69.60424,53.14835,59.97361,59.86642,61.49172,73.40157,81.06824,54.56354,60.90688,80.72153,89.93624,127.3208,105.8642,99.33356,114.1954,93.00059,58.47799,89.02126,71.60098,99.96876,91.56199,66.92297,67.82417,69.75741,79.09941,87.38379,85.61602,80.44888,73.73803,79.02887,68.91273,67.1787,55.00058,60.82321,55.86079,62.6734,61.41293,60.81274,61.05238,53.65419,47.43256,38.94853,34.41887,25.97701,23.82039,23.88726,24.0748,21.19494,23.13577,25.32462,29.533,28.85463,20.93228,16.56188,16.81099,17.34244,14.72178,21.46507
Bank credit to bank deposits (%),GFDD.SI.04,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bank credit to bank deposits (%),GFDD.SI.04,Lithuania,LTU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,107.9147,105.3819,94.13657,101.7121,100.6346,77.33964,67.41813,75.88622,100.5646,104.9045,125.1359,142.284,163.7201,197.4131,..,142.5226,132.7566,124.6811,115.0382,98.63249,95.95621,95.03693,92.55262,86.7529,81.48623,62.27651,64.22234
Bank credit to bank deposits (%),GFDD.SI.04,Luxembourg,LUX,..,..,..,..,150.8197,137.9464,142.9412,121.6426,113.6111,97.33427,103.3825,88.20526,76.27888,68.56125,69.29411,68.89712,69.6769,42.86559,70.05799,73.7785,74.40999,72.27563,73.4494,66.59068,64.36782,51.0093,50.38805,42.12267,35.10142,36.26449,37.77289,41.40017,38.92215,..,27.94294,30.02629,27.47056,27.53319,..,..,..,23.08524,19.91188,19.87555,18.6243,17.75668,17.82762,18.77723,21.88852,29.07977,26.14411,25.36353,27.19327,26.47625,24.05363,23.71883,25.26301,25.95423,26.27008,26.30163,24.67016,22.70554
Bank credit to bank deposits (%),GFDD.SI.04,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71.92221,77.4991,70.39599,63.67525,56.36653,58.51736,54.47242,48.06664,51.93766,67.62228,66.16174,61.16845,61.02722,63.77193,54.13744,49.96778,47.02803,38.97542,33.35376,29.33529,29.42107,32.23182,29.42144,38.60181,48.46791,47.77026,54.0845,56.86969,54.09826,59.55014,71.20094,84.50567,81.5219,79.55841,79.66371,79.32201,80.88323,85.41013
Bank credit to bank deposits (%),GFDD.SI.04,Madagascar,MDG,..,..,241.0696,238.9445,240.8163,210.0752,198.6641,194.948,184.8333,167.0567,171.0758,172.264,156.5407,150.8809,142.8207,149.1537,124.4121,126.6481,114.577,138.1476,156.0358,135.5995,150.6224,187.4198,182.5004,187.6686,167.2048,169.441,145.1533,117.5325,143.3622,123.7944,104.9466,96.28932,81.36557,83.36112,71.07241,67.68987,66.2852,60.2448,62.83599,54.42739,49.06787,55.45069,58.37661,69.60565,64.26833,61.95096,69.96888,66.65987,68.71306,62.70418,62.57171,70.35332,75.36632,75.29464,69.33392,70.79044,73.80708,78.54736,78.86115,86.94474
Bank credit to bank deposits (%),GFDD.SI.04,Malawi,MWI,..,..,..,..,..,61.63004,59.61662,63.89543,71.7024,76.25533,78.20467,86.09592,79.06233,53.56063,59.33588,62.12037,83.60584,76.50811,89.43429,125.2516,118.133,95.64198,96.91423,107.6509,70.96765,67.50241,60.26463,38.88575,42.89361,59.87653,68.0916,72.09328,82.00697,51.5226,58.45213,39.70899,30.81015,35.34003,45.24728,38.35305,40.474,34.86765,33.40432,35.06413,39.27831,41.62448,58.55164,52.07073,59.57531,64.8589,72.0441,64.14963,66.11107,56.15847,56.56635,58.41151,54.34929,..,..,..,..,..
Bank credit to bank deposits (%),GFDD.SI.04,Malaysia,MYS,52.03073,61.30953,63.40111,71.24031,68.46039,70.29336,70.22783,69.25275,63.59839,62.29597,66.87027,66.88328,64.17799,73.70628,56.2001,56.64759,55.44002,58.31215,62.01801,64.23446,71.95377,72.02209,72.80151,77.42252,79.35358,83.15184,77.8968,76.4886,77.73749,79.72488,126.4639,128.7239,118.7102,103.6184,110.5437,120.181,132.2959,140.4939,133.9973,115.9884,112.2977,100.9292,101.2233,98.81043,94.84209,97.36262,92.87351,90.64994,89.58011,86.76668,89.1182,86.96878,89.19823,91.38457,94.17793,98.94976,101.8336,103.3141,104.0366,105.982,106.0901,104.0908
Bank credit to bank deposits (%),GFDD.SI.04,Maldives,MDV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.71793,94.16051,159.473,186.4074,190.8205,186.5813,123.9008,98.46137,74.53577,76.17892,87.1671,64.79177,62.49696,64.14867,64.60806,67.98289,53.5897,58.82398,58.30996,57.79863,60.4808,68.16076,63.51228,58.81248,69.2674,95.59154,117.9921,139.3489,151.2204,126.6389,106.1712,93.82671,81.06932,70.09143,61.36905,60.61098,66.96484,71.19537,76.80003,74.51615,71.48657,57.68155
Bank credit to bank deposits (%),GFDD.SI.04,Mali,MLI,..,..,..,..,..,..,..,20.08282,154.0925,255.1733,274.2757,305.7335,307.5884,367.9959,299.5611,391.9538,462.0572,383.1532,324.1991,354.7343,376.9724,374.2312,353.7915,277.1803,110.3114,131.0263,152.3836,145.2531,93.69786,105.973,100.2921,92.97042,95.37301,89.03666,58.10117,88.71023,87.34312,91.02496,112.1802,119.7269,109.2092,111.1768,108.7265,108.4131,104.9362,97.24281,101.7037,93.01657,98.6059,88.18312,86.51839,98.11819,91.72414,94.40454,95.42754,95.89211,117.9302,118.8906,108.3878,104.9783,96.56625,93.16011
Bank credit to bank deposits (%),GFDD.SI.04,Malta,MLT,..,..,..,..,..,..,..,..,..,..,47.14119,46.24317,45.54949,42.56144,42.59552,35.55347,31.54301,31.09252,29.8609,33.76548,44.55937,49.62763,57.01994,64.50013,67.67992,68.47257,70.97407,73.45926,74.67738,76.87074,82.00183,88.372,87.29761,87.92797,83.69498,82.14681,84.0118,80.45718,80.8494,80.87695,85.22176,84.71908,77.52348,71.74851,76.14475,84.36935,90.11683,81.96066,88.34882,94.13427,93.59926,95.59438,89.55708,82.34755,65.77827,58.58125,55.63021,53.86152,104.7834,117.0465,55.70834,54.8913
Bank credit to bank deposits (%),GFDD.SI.04,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bank credit to bank deposits (%),GFDD.SI.04,Mauritania,MRT,..,176.3636,183.0986,99.47644,170.2703,163.9785,81.52493,127.5184,153.11,188.2572,205.5219,213.4661,206.0585,209.3681,144.7337,176.4256,171.5675,212.3552,237.2285,205.6752,201.8963,151.8033,176.1564,183.5981,182.9634,171.466,166.6198,159.6637,171.086,184.3215,178.3068,181.8524,..,..,..,..,..,..,..,..,..,..,..,..,..,133.6848,136.2712,126.7762,130.9451,119.1841,121.9541,110.0734,115.0511,113.7025,97.70147,104.8313,104.8997,97.70807,101.458,103.2254,..,..
Bank credit to bank deposits (%),GFDD.SI.04,Mauritius,MUS,..,..,..,66.57116,85.91743,107.1467,90.05955,93.49805,94.59109,83.56618,70.76875,89.18478,75.77039,82.99838,49.89395,53.75396,78.09536,81.37402,74.66704,71.79208,60.86011,70.20966,60.53307,62.60551,64.1189,64.72891,58.54773,58.50645,57.52155,60.66442,59.26197,57.01124,60.62862,65.83678,69.72559,66.48207,64.23652,68.839,80.49806,75.94046,77.88235,77.55208,75.35744,83.40204,78.51953,79.61195,79.41616,81.93373,90.62139,88.87672,93.88265,99.32919,107.8137,116.7647,104.9956,103.7718,94.69202,96.96654,75.10789,74.08279,67.47547,61.9896
Bank credit to bank deposits (%),GFDD.SI.04,Mexico,MEX,116.7883,118.4029,122.9616,116.6139,115.9091,113.1889,119.823,126.0669,127.9096,128.407,128.0186,128.5714,125.9164,116.1969,113.2051,110.4672,100.697,71.31184,72.74924,71.78643,72.23106,66.10526,55.45287,50.51709,55.40612,58.8269,55.99566,56.62489,146.6358,119.7031,92.17332,92.83437,118.4458,127.4759,146.2453,106.7012,73.84939,78.16641,73.01775,63.6652,72.9461,56.99442,66.22569,64.22871,61.86447,66.42897,78.75119,81.25861,75.9095,71.28079,70.42429,74.42091,74.71163,79.11685,75.36167,78.6405,83.15489,84.32839,85.82325,88.37867,78.73568,76.24711
Bank credit to bank deposits (%),GFDD.SI.04,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60.80828,59.19681,55.11895,61.7773,64.42445,65.8242,60.65157,49.829,41.00632,44.23408,49.87397,57.73666,56.79106,53.34476,51.8629,53.68122,51.27341,46.93673,42.76316,34.7669,40.53054,34.56332,34.64215,32.31269,36.17787,31.2996,..
Bank credit to bank deposits (%),GFDD.SI.04,Moldova,MDA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71.94136,85.99963,64.91746,139.3145,103.9495,96.35152,94.89729,91.01172,96.93922,84.22317,78.95802,85.40353,95.279,95.22989,91.26315,88.96864,91.95281,92.33324,88.61502,78.89389,81.00703,67.80034,60.64857,59.36706,62.19666,59.82995,64.27983
Bank credit to bank deposits (%),GFDD.SI.04,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bank credit to bank deposits (%),GFDD.SI.04,Mongolia,MNG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.89924,65.52278,43.1973,70.26961,67.80278,75.21301,36.78856,69.75619,57.05736,53.16909,63.08549,66.63038,77.21499,87.08416,84.17171,91.99392,99.78806,141.2235,104.2387,78.25552,98.10493,106.1592,132.4661,128.8738,128.5869,112.8272,93.57703,93.26839,90.15118,72.09431,76.46336
Bank credit to bank deposits (%),GFDD.SI.04,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71.48038,94.0041,109.62,79.93741,87.31179,121.1994,168.8366,157.7997,139.6211,119.2968,107.7667,105.8266,95.78643,87.36915,84.13644,80.90318,87.27338,96.19571,103.9738,93.07458
Bank credit to bank deposits (%),GFDD.SI.04,Morocco,MAR,68.35985,85.17369,85.88298,87.99577,84.24871,79.00288,81.05111,80.51363,85.79415,76.7741,70.00228,69.38142,68.39689,69.0373,71.30486,68.14377,72.09833,70.32173,64.08549,63.23713,62.64782,62.41611,68.58797,63.28812,65.08276,60.36344,..,..,..,..,43.53628,52.63728,54.9005,55.31494,56.30072,60.50475,63.63636,83.92009,87.34684,87.27769,85.71894,78.38412,76.03136,74.82821,74.14394,73.43659,73.79091,80.94706,88.97651,93.51831,76.98901,80.06309,81.12237,78.69768,76.03142,71.66384,70.89991,69.96386,70.49178,72.69261,70.95154,70.09209
Bank credit to bank deposits (%),GFDD.SI.04,Mozambique,MOZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.62363,45.26059,44.26007,86.89899,67.91466,47.63376,50.70081,53.52819,65.06488,76.66782,80.44657,80.78865,71.71323,61.18489,52.59255,45.38678,42.42709,49.95184,53.84013,50.05447,62.05886,70.17969,72.33629,70.21941,63.45916,69.97564,71.53568,68.33543,71.59531,58.70862,51.89637,47.75199,44.83007,44.18867
Bank credit to bank deposits (%),GFDD.SI.04,Myanmar,MMR,..,70.77922,68.46716,59.44541,46.52174,34.77218,26.91706,24.37107,28.27804,39.24051,65.72208,61.99619,79.18594,87.91396,63.42157,79.40704,123.2472,151.9616,157.01,97.76155,80.17307,71.30826,54.85233,47.8079,35.97058,36.35167,35.15598,31.161,32.47913,30.04237,54.75124,65.57454,80.34877,74.65462,66.59705,67.09501,74.72285,87.9595,78.82935,60.80697,52.97998,59.20671,68.78624,66.79419,58.60893,63.10847,53.50104,47.35506,43.15889,39.08292,37.19898,43.9245,45.99569,51.77738,55.8577,54.14565,58.45456,58.74503,61.23283,59.54754,53.33974,..
Bank credit to bank deposits (%),GFDD.SI.04,Namibia,NAM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,93.45963,83.65115,109.2657,117.56,117.2276,121.0267,109.1506,115.0069,114.3576,100.8082,104.1063,114.5831,124.623,127.7195,131.0497,143.2515,126.1529,129.151,118.2933,77.94698,79.11591,77.90441,87.34834,88.96425,96.40399,100.9292,102.8892,94.60405,94.98506,91.69685,86.71822,84.10503
Bank credit to bank deposits (%),GFDD.SI.04,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bank credit to bank deposits (%),GFDD.SI.04,Nepal,NPL,55.20548,64.65177,66.4604,53.9,62.57669,78.15829,78.3065,69.5549,76.22829,61.11671,67.96832,69.1875,55.43631,55.94977,62.89668,60.22727,37.17902,40.37608,44.70089,48.85295,57.07009,58.21681,50.29949,41.80093,45.66379,49.35513,55.81527,51.87328,56.30526,58.97067,56.69011,58.74,59.03126,58.9416,72.75237,84.26358,85.16573,82.96948,84.71738,79.33727,78.10256,74.5584,65.15717,64.74326,64.50857,68.11974,71.19691,74.04192,76.4866,87.83631,88.69429,81.96481,84.8269,80.25426,84.56432,79.73465,87.13718,89.56272,91.74895,91.88419,85.10596,96.22822
