Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Lao PDR,LAO,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.253363,16.65536,66.00531,68.46297,67.92617,72.22057,78.28851,70.20787,70.13357,57.39779,49.68191,49.22921,55.28463,40.27269,34.35982,34.06947,43.74188,34.22292,33.43569,48.75454,70.83099,71.10194,..,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean (IDA total),DLA,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean (IDA total),DLA,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latvia,LVA,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38.52374,13.14255,22.46593,35.96173,50.35738,21.25722,11.91533,-30.76966,-45.52254,39.0426,12.72901,-5.724844,12.61302,0.8477456,9.479052,37.38269,37.65271,11.49386,0.9207196,3.892245,14.86969
Latvia,LVA,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.63127,57.04958,69.40612,94.31692,101.8956,103.0205,125.7507,138.9584,150.3214,165.2079,189.0113,210.2129,239.0115,278.4113,..,212.5217,204.4909,175.6626,145.4915,129.5142,116.2017,107.1435,99.17975,87.97295,79.89077,67.32635,62.84222
Least developed countries: UN classification,LDC,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Least developed countries: UN classification,LDC,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,LBN,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.628472,-5.225293,-28.90934,-9.764531,-24.29416,-9.119584,3.504454,24.0237,55.37664,67.76674,-13.3417,29.78713,-19.02792,14.29206,-11.73274,-13.19952,1.486166,1.965771,-1.565186,-0.6027813,0.1053174,-8.647098,-19.94982,-27.56961,44.66798
Lebanon,LBN,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.89008,38.67338,44.39237,39.32777,43.79885,40.93139,41.74061,47.32692,46.12683,46.39069,48.11672,48.48143,46.74689,43.31482,41.34583,36.95613,35.18531,30.43157,29.84656,30.76751,31.77978,30.63251,34.17138,36.23569,37.50385,38.52653,39.75257,40.12846,39.70905,40.57735,..,..,..,..
Lesotho,LSO,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lesotho,LSO,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,27.82383,33.88647,22.56359,22.35869,19.28162,19.1393,22.11731,21.23939,30.03066,29.77007,25.23418,30.32169,31.81486,29.02641,33.31742,34.80803,37.23876,42.41966,48.04348,51.00505,55.07079,69.75723,62.49738,52.89713,67.96418,50.66733,52.55505,54.20945,53.2486,55.21177,23.31671,25.07584,34.47076,29.17671,32.38941,33.10565,36.21721,36.96106,44.57293,58.74569,58.51922,63.21992,59.81233,64.55289,55.17945,54.56136,65.99613,56.75465,58.21643
Liberia,LBR,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liberia,LBR,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,51.397,68.83875,60.7481,58.40119,52.89291,46.37423,48.45147,50.46382,49.14341,47.33668,50.9207,48.95943,54.9426,61.46859,66.48914,68.82658,72.53671,102.6542,100.2511,88.21487,77.18568,..
Libya,LBY,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Libya,LBY,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,61.62253,69.60424,53.14835,59.97361,59.86642,61.49172,73.40157,81.06824,54.56354,60.90688,80.72153,89.93624,127.3208,105.8642,99.33356,114.1954,93.00059,58.47799,89.02126,71.60098,99.96876,91.56199,66.92297,67.82417,69.75741,79.09941,87.38379,85.61602,80.44888,73.73803,79.02887,68.91273,67.1787,55.00058,60.82321,55.86079,62.6734,61.41293,60.81274,61.05238,53.65419,47.43256,38.94853,34.41887,25.97701,23.82039,23.88726,24.0748,21.19494,23.13577,25.32462,29.533,28.85463,20.93228,16.56188,16.81099,17.34244,14.72178,21.46507
Liechtenstein,LIE,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-15.93505,5.898186,57.83812,62.54852,87.07084,2.036723,25.25988,-26.61691,-44.12848,56.03599,10.92196,-9.883405,19.35847,14.08256,6.681727,7.219656,16.74267,12.33507,-0.847097,8.664534,25.09323
Lithuania,LTU,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,107.9147,105.3819,94.13657,101.7121,100.6346,77.33964,67.41813,75.88622,100.5646,104.9045,125.1359,142.284,163.7201,197.4131,..,142.5226,132.7566,124.6811,115.0382,98.63249,95.95621,95.03693,92.55262,86.7529,81.48623,62.27651,64.22234
Luxembourg,LUX,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48.01517,-22.26871,-22.70292,-12.96735,30.4698,29.57787,35.1705,25.03123,-24.5502,-38.02944,29.7458,-10.04266,-8.893428,5.697373,20.64727,4.379994,-5.600365,13.99184,-5.647102,-16.18268,-18.08774,42.20048
Luxembourg,LUX,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,150.8197,137.9464,142.9412,121.6426,113.6111,97.33427,103.3825,88.20526,76.27888,68.56125,69.29411,68.89712,69.6769,42.86559,70.05799,73.7785,74.40999,72.27563,73.4494,66.59068,64.36782,51.0093,50.38805,42.12267,35.10142,36.26449,37.77289,41.40017,38.92215,..,27.94294,30.02629,27.47056,27.53319,..,..,..,23.08524,19.91188,19.87555,18.6243,17.75668,17.82762,18.77723,21.88852,29.07977,26.14411,25.36353,27.19327,26.47625,24.05363,23.71883,25.26301,25.95423,26.27008,26.30163,24.67016,22.70554
"Macao SAR, China",MAC,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71.92221,77.4991,70.39599,63.67525,56.36653,58.51736,54.47242,48.06664,51.93766,67.62228,66.16174,61.16845,61.02722,63.77193,54.13744,49.96778,47.02803,38.97542,33.35376,29.33529,29.42107,32.23182,29.42144,38.60181,48.46791,47.77026,54.0845,56.86969,54.09826,59.55014,71.20094,84.50567,81.5219,79.55841,79.66371,79.32201,80.88323,85.41013
Madagascar,MDG,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Madagascar,MDG,Bank credit to bank deposits (%),GFDD.SI.04,..,..,241.0696,238.9445,240.8163,210.0752,198.6641,194.948,184.8333,167.0567,171.0758,172.264,156.5407,150.8809,142.8207,149.1537,124.4121,126.6481,114.577,138.1476,156.0358,135.5995,150.6224,187.4198,182.5004,187.6686,167.2048,169.441,145.1533,117.5325,143.3622,123.7944,104.9466,96.28932,81.36557,83.36112,71.07241,67.68987,66.2852,60.2448,62.83599,54.42739,49.06787,55.45069,58.37661,69.60565,64.26833,61.95096,69.96888,66.65987,68.71306,62.70418,62.57171,70.35332,75.36632,75.29464,69.33392,70.79044,73.80708,78.54736,78.86115,86.94474
Malawi,MWI,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Malawi,MWI,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,61.63004,59.61662,63.89543,71.7024,76.25533,78.20467,86.09592,79.06233,53.56063,59.33588,62.12037,83.60584,76.50811,89.43429,125.2516,118.133,95.64198,96.91423,107.6509,70.96765,67.50241,60.26463,38.88575,42.89361,59.87653,68.0916,72.09328,82.00697,51.5226,58.45213,39.70899,30.81015,35.34003,45.24728,38.35305,40.474,34.86765,33.40432,35.06413,39.27831,41.62448,58.55164,52.07073,59.57531,64.8589,72.0441,64.14963,66.11107,56.15847,56.56635,58.41151,54.34929,..,..,..,..,..
Malaysia,MYS,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.360699,-21.66136,-25.70784,51.65202,-9.826013,37.52657,30.54268,0.0788047,6.948185,28.31381,40.19668,-7.471179,15.13802,-13.90459,-47.03699,34.06889,21.32079,-24.07644,11.28464,-0.8129532,20.7504,6.280576,5.692832,37.06798,-12.34051,-5.8325,27.05344,9.558374,6.50184,8.702379,5.444122,-6.07077,-3.778596,5.031514,2.137883,-8.44572,-7.224951,3.271551
Malaysia,MYS,Bank credit to bank deposits (%),GFDD.SI.04,52.03073,61.30953,63.40111,71.24031,68.46039,70.29336,70.22783,69.25275,63.59839,62.29597,66.87027,66.88328,64.17799,73.70628,56.2001,56.64759,55.44002,58.31215,62.01801,64.23446,71.95377,72.02209,72.80151,77.42252,79.35358,83.15184,77.8968,76.4886,77.73749,79.72488,126.4639,128.7239,118.7102,103.6184,110.5437,120.181,132.2959,140.4939,133.9973,115.9884,112.2977,100.9292,101.2233,98.81043,94.84209,97.36262,92.87351,90.64994,89.58011,86.76668,89.1182,86.96878,89.19823,91.38457,94.17793,98.94976,101.8336,103.3141,104.0366,105.982,106.0901,104.0908
Maldives,MDV,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Maldives,MDV,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.71793,94.16051,159.473,186.4074,190.8205,186.5813,123.9008,98.46137,74.53577,76.17892,87.1671,64.79177,62.49696,64.14867,64.60806,67.98289,53.5897,58.82398,58.30996,57.79863,60.4808,68.16076,63.51228,58.81248,69.2674,95.59154,117.9921,139.3489,151.2204,126.6389,106.1712,93.82671,81.06932,70.09143,61.36905,60.61098,66.96484,71.19537,76.80003,74.51615,71.48657,57.68155
Mali,MLI,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mali,MLI,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,20.08282,154.0925,255.1733,274.2757,305.7335,307.5884,367.9959,299.5611,391.9538,462.0572,383.1532,324.1991,354.7343,376.9724,374.2312,353.7915,277.1803,110.3114,131.0263,152.3836,145.2531,93.69786,105.973,100.2921,92.97042,95.37301,89.03666,58.10117,88.71023,87.34312,91.02496,112.1802,119.7269,109.2092,111.1768,108.7265,108.4131,104.9362,97.24281,101.7037,93.01657,98.6059,88.18312,86.51839,98.11819,91.72414,94.40454,95.42754,95.89211,117.9302,118.8906,108.3878,104.9783,96.56625,93.16011
Malta,MLT,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.4568787,7.759076,5.553588,70.60629,97.44502,-29.8854,-24.05363,-2.490333,35.57673,38.0491,47.55713,-10.51654,-15.81208,-25.83561,15.47553,-5.449053,-8.157264,10.79931,0.8086779,16.86765,12.44095,3.368638,-5.125154,7.018006,-15.47582,-2.269625
Malta,MLT,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,47.14119,46.24317,45.54949,42.56144,42.59552,35.55347,31.54301,31.09252,29.8609,33.76548,44.55937,49.62763,57.01994,64.50013,67.67992,68.47257,70.97407,73.45926,74.67738,76.87074,82.00183,88.372,87.29761,87.92797,83.69498,82.14681,84.0118,80.45718,80.8494,80.87695,85.22176,84.71908,77.52348,71.74851,76.14475,84.36935,90.11683,81.96066,88.34882,94.13427,93.59926,95.59438,89.55708,82.34755,65.77827,58.58125,55.63021,53.86152,104.7834,117.0465,55.70834,54.8913
Marshall Islands,MHL,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,MRT,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,MRT,Bank credit to bank deposits (%),GFDD.SI.04,..,176.3636,183.0986,99.47644,170.2703,163.9785,81.52493,127.5184,153.11,188.2572,205.5219,213.4661,206.0585,209.3681,144.7337,176.4256,171.5675,212.3552,237.2285,205.6752,201.8963,151.8033,176.1564,183.5981,182.9634,171.466,166.6198,159.6637,171.086,184.3215,178.3068,181.8524,..,..,..,..,..,..,..,..,..,..,..,..,..,133.6848,136.2712,126.7762,130.9451,119.1841,121.9541,110.0734,115.0511,113.7025,97.70147,104.8313,104.8997,97.70807,101.458,103.2254,..,..
Mauritius,MUS,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57.34304,66.5332,-11.92878,13.57652,19.28408,-8.085293,-1.455778,-8.741461,-1.46334,28.60143,34.78073,18.07486,22.01832,59.21341,15.19842,-18.97893,26.14917,14.74303,-11.50502,9.452704,8.86828,-7.341684,-7.336659,15.50786,8.250472,-4.112339,-20.74671,7.746095
Mauritius,MUS,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,66.57116,85.91743,107.1467,90.05955,93.49805,94.59109,83.56618,70.76875,89.18478,75.77039,82.99838,49.89395,53.75396,78.09536,81.37402,74.66704,71.79208,60.86011,70.20966,60.53307,62.60551,64.1189,64.72891,58.54773,58.50645,57.52155,60.66442,59.26197,57.01124,60.62862,65.83678,69.72559,66.48207,64.23652,68.839,80.49806,75.94046,77.88235,77.55208,75.35744,83.40204,78.51953,79.61195,79.41616,81.93373,90.62139,88.87672,93.88265,99.32919,107.8137,116.7647,104.9956,103.7718,94.69202,96.96654,75.10789,74.08279,67.47547,61.9896
Mexico,MEX,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-11.13248,44.17218,38.96796,-2.757005,22.59763,26.68037,-8.278614,6.86735,8.673264,48.4596,35.72456,45.26186,42.99606,-9.85471,-5.261258,31.47227,7.79,10.67586,5.588572,1.481656,3.055505,3.874063,7.494289,-3.807232,-8.795645,-9.023443,26.43729
Mexico,MEX,Bank credit to bank deposits (%),GFDD.SI.04,116.7883,118.4029,122.9616,116.6139,115.9091,113.1889,119.823,126.0669,127.9096,128.407,128.0186,128.5714,125.9164,116.1969,113.2051,110.4672,100.697,71.31184,72.74924,71.78643,72.23106,66.10526,55.45287,50.51709,55.40612,58.8269,55.99566,56.62489,146.6358,119.7031,92.17332,92.83437,118.4458,127.4759,146.2453,106.7012,73.84939,78.16641,73.01775,63.6652,72.9461,56.99442,66.22569,64.22871,61.86447,66.42897,78.75119,81.25861,75.9095,71.28079,70.42429,74.42091,74.71163,79.11685,75.36167,78.6405,83.15489,84.32839,85.82325,88.37867,78.73568,76.24711
"Micronesia, Fed. Sts.",FSM,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60.80828,59.19681,55.11895,61.7773,64.42445,65.8242,60.65157,49.829,41.00632,44.23408,49.87397,57.73666,56.79106,53.34476,51.8629,53.68122,51.27341,46.93673,42.76316,34.7669,40.53054,34.56332,34.64215,32.31269,36.17787,31.2996,..
Middle East & North Africa (IDA total),DMN,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (IDA total),DMN,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Moldova,MDA,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Moldova,MDA,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71.94136,85.99963,64.91746,139.3145,103.9495,96.35152,94.89729,91.01172,96.93922,84.22317,78.95802,85.40353,95.279,95.22989,91.26315,88.96864,91.95281,92.33324,88.61502,78.89389,81.00703,67.80034,60.64857,59.36706,62.19666,59.82995,64.27983
Monaco,MCO,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55.60132,81.77444,71.91949,-30.96933,-13.67204,18.8034,62.50349,401.672,50.35432,-42.98474,89.82423,103.9261,-11.23705,-20.6575,4.260354,-14.67211,-13.8803,33.40671,30.5246,-0.7763297,-12.99105,100.7654
Mongolia,MNG,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.89924,65.52278,43.1973,70.26961,67.80278,75.21301,36.78856,69.75619,57.05736,53.16909,63.08549,66.63038,77.21499,87.08416,84.17171,91.99392,99.78806,141.2235,104.2387,78.25552,98.10493,106.1592,132.4661,128.8738,128.5869,112.8272,93.57703,93.26839,90.15118,72.09431,76.46336
Montenegro,MNE,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Montenegro,MNE,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71.48038,94.0041,109.62,79.93741,87.31179,121.1994,168.8366,157.7997,139.6211,119.2968,107.7667,105.8266,95.78643,87.36915,84.13644,80.90318,87.27338,96.19571,103.9738,93.07458
Morocco,MAR,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.60242,17.02863,57.18147,26.6875,-0.5152663,-11.54104,-14.16376,-17.15932,11.08714,26.21806,5.531793,51.48693,41.38462,12.51166,-19.61317,9.423926,-0.0863784,-13.99263,-11.85046,7.681304,3.032845,2.078624,21.20487,-0.2782295,-5.54207,-8.246683,15.18102
Morocco,MAR,Bank credit to bank deposits (%),GFDD.SI.04,68.35985,85.17369,85.88298,87.99577,84.24871,79.00288,81.05111,80.51363,85.79415,76.7741,70.00228,69.38142,68.39689,69.0373,71.30486,68.14377,72.09833,70.32173,64.08549,63.23713,62.64782,62.41611,68.58797,63.28812,65.08276,60.36344,..,..,..,..,43.53628,52.63728,54.9005,55.31494,56.30072,60.50475,63.63636,83.92009,87.34684,87.27769,85.71894,78.38412,76.03136,74.82821,74.14394,73.43659,73.79091,80.94706,88.97651,93.51831,76.98901,80.06309,81.12237,78.69768,76.03142,71.66384,70.89991,69.96386,70.49178,72.69261,70.95154,70.09209
Mozambique,MOZ,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mozambique,MOZ,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.62363,45.26059,44.26007,86.89899,67.91466,47.63376,50.70081,53.52819,65.06488,76.66782,80.44657,80.78865,71.71323,61.18489,52.59255,45.38678,42.42709,49.95184,53.84013,50.05447,62.05886,70.17969,72.33629,70.21941,63.45916,69.97564,71.53568,68.33543,71.59531,58.70862,51.89637,47.75199,44.83007,44.18867
